"codigo distribuidor";"Referencia de producto";EAN;UPC;Unidades;Tarifa;"Descuento Comercial";"Nombre Producto";"FAMILIA RPS";"FOTO VARIANTE";"Variants date"
107-21133X;UMAREX00839-2;4000844585462;;49;35;45;"Laser Sight UX NL4-Rail Mount.Adaptable en Picatiny";"107Optica UX";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/2.1133_TacLaser_an5.8060_links_grau_ret.jpg;"2024-11-15 14:06:23 UTC+0000"
107-21500;UMAREX00841-1;4000844361813;;47;65;45;"Visor Umarex RS 4X32-Rail 11mm";"107Optica UX";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/2.1500F_ZF4x32_8_links.jpg;"2024-10-17 15:51:22 UTC+0000"
107-21501;UMAREX00853-1;4000844361806;;151;148;45;"Visor Walther ZF3-9x40 FI-Rail 11mm Iluminado";"107Optica UX";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.1501_ZF3-9x40_links.jpg;"2024-10-17 15:51:22 UTC+0000"
107-21509;UMAREX00841-4;4000844387059;;67;79,00;45;"Visor Umarex RS 4X32 Tac-Rail 11mm";"107Optica UX";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/2.1509_ZF_4x32_GA_links.jpg;"2024-10-03 13:26:30 UTC+0000"
107-21525;UMAREX00841-6;4000844416421;;2;276;45;"Visor Umarex 8-32x56 FT-Rail 11mm";"107Optica UX";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2.1525_FT8-32x56_links.jpg;"2024-10-17 15:51:22 UTC+0000"
107-21530;UMAREX00841-7;4000844452771;;38;125;45;"Visor Walther ZF 3-9x44-Rail 11mm";"107Optica UX";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2.1530_ZF_3-9x44_links.jpg;"2024-10-17 15:51:22 UTC+0000"
107-21537;UMAREX00841-8;4000844494528;;298;114;45;"Visor Umarex RS 3-9x40-Rail 11mm";"107Optica UX";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/FM6689BI1341_107_21537_IMD.jpg;"2024-10-17 15:51:22 UTC+0000"
108-25002;UX25002;4000844627308;;10;15,00;45;"Diana Gel Combat";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2016_Airsoft_komplett.jpg;"2024-10-23 14:30:17 UTC+0000"
108-25024;UMAREX25024;4000844511836;;29;7;45;"Gafas Combat SG1";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/25024.jpg;"2024-10-23 14:30:16 UTC+0000"
108-32043;UMAREX00808-2;4000844747631;;-1;25;45;"Caza Balines  Plano 14x 14";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32043.jpg;"2024-10-17 15:51:27 UTC+0000"
108-32071;UMAREX00808-2;#N/D;;-2;30;45;"Caza Balines  Plano 17x17";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32071.jpg;"2024-10-17 15:51:27 UTC+0000"
108-32073;UMAREX00808-2;4000844351098;;2;25;45;"Caza Balines  Plano 14x 14 (5 IMPACTOS)";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/3.2073_Kugelfang_mit3.2123_ret_EK.jpg;"2024-10-23 14:30:18 UTC+0000"
108-32080;UMAREX00812-2;4000844255808;;0;85;45;"Caza Balines Hunter";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/3280.jpg;"2023-12-23 18:50:19 UTC+0000"
108-32092;UMAREX00808-3;4000844561763;;0;35;45;"Caza Balines Pendular 17x17";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32092.jpg;"2024-08-17 17:44:26 UTC+0000"
108-32095;UX32098;4000844329264;;10;75;45;"Diana Carton 17x17";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32095.jpg;"2024-10-17 15:51:28 UTC+0000"
108-32098;UX32098;4000844333506;;0;50;45;"Diana Cartón 14x14";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32098.jpg;"2024-10-17 15:51:28 UTC+0000"
108-32201;UX32201;4000844830166;;0;15;45;"Airgun Activate Target 1";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32201.jpg;"2024-10-17 15:51:28 UTC+0000"
108-32202;UX32201;4000844830173;;0;15;45;"Airgun Activate Target 2";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32202.jpg;"2024-10-17 15:51:28 UTC+0000"
108-32203;UX32201;4000844830180;;0;15;45;"Airgun Activate Target 3";;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32203.jpg;"2024-10-17 15:51:28 UTC+0000"
108-32204;UX32201;4000844830203;;0;60;45;"Airgun Activate Target 4";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32204.jpg;"2024-10-17 15:51:28 UTC+0000"
108-32205;UX32201;4000844830241;;0;50;45;"Airgun Activate Target 5";"108Varios Co2& Air Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/32205.jpg;"2024-10-17 15:51:28 UTC+0000"
109-25007;UMAREX00893;4000844587749;;37;33,00;50;"ASM-Walther PPK/S";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5007_PPKS_links_ret.jpg;"2024-11-18 19:25:36 UTC+0000"
109-25107;UMAREX00897;4000844521361;;45;43,00;50;"ASM-Walther PPQ";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5196_PPQ_links.jpg;"2024-11-18 19:25:36 UTC+0000"
109-25109;UMAREX25109;4000844507341;;36;39,00;50;"ASM-Walther PPQ Navy";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5109_PPQNavyKit_links.jpg;"2024-11-11 14:44:20 UTC+0000"
109-25161;UMAREX00874;4000844504036;;41;43,00;50;"ASM-Beretta M92FS";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2.5887_MOD.92FS_links_ret.jpg;"2024-11-18 19:25:36 UTC+0000"
109-25179;UMAREX00894;4000844394385;;18;23,00;50;"ASM-Walther P22";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5179_P22_links.jpg;"2024-11-18 19:25:37 UTC+0000"
109-25198;UMAREX00872;4000844490483;;9;44,00;50;"ASM-Beretta Px4 Storm";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2.5198_Px4Storm_links_ret.jpg;"2024-11-11 14:44:21 UTC+0000"
109-25543;UMAREX25543;4000844412492;;46;28,00;50;"ASM-Walther P99";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/2.5543_P99_links.jpg;"2024-11-13 14:01:28 UTC+0000"
109-25561;UMAREX00964;4000844414083;;16;125;50;"ASCO2-Heckler & Koch USP";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6356_USP_links_ret.jpg;"2024-11-05 20:53:06 UTC+0000"
109-25594;UMAREX00904;4000844435019;;21;55,00;50;"ASE HK P30";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5594_P30_links.jpg;"2024-11-04 13:32:16 UTC+0000"
109-25617;UMAREX00963;4000844426239;;25;111;50;"ASCO2-Heckler & Koch P8";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5617_P8_links_ret.jpg;"2024-11-04 13:32:16 UTC+0000"
109-25619;UMAREX00907;4000844426260;;0;175,00;50;"*ASE HK MP7 A1 0,5JULIOS M6";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5619_MP7A1_links_ret.jpg;"2023-10-02 18:45:34 UTC+0000"
109-25621;UMAREX00909;4000844426284;;41;108,00;50;"ASE-HK G36C";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5621_G36_links_ret.jpg;"2024-11-18 19:25:37 UTC+0000"
109-25637;UMAREX00973;4000844426963;;3;80;50;"ASCO2-Ruger P345";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5637_P345_links_ret.jpg;"2024-11-07 19:46:05 UTC+0000"
109-25646;UMAREX00959;4000844445711;;4;86;50;"ASCO2-Combat Zone P11 Para";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5646_P11Para_links_ret.jpg;"2024-11-13 14:01:29 UTC+0000"
109-25680;UMAREX25680;4000844430397;;10;171;50;"ASCO2-Ruger Super Hawk 8""";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5780_SuperHawk_links_ret.jpg;"2024-03-19 19:10:29 UTC+0000"
109-25681;UMAREX00974;4000844430403;;19;198;50;"ASCO2-Ruger Super Hawk 8"" NIQUEL";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5781_SuperHawk_links_ret.jpg;"2024-03-19 19:10:28 UTC+0000"
109-25682;UMAREX00941;4000844430793;;205;248,00;50;"ASG-Heckler & Koch USP Compact BLOW BACK";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5682_USP_compact_links_ret.jpg;"2024-11-18 13:05:28 UTC+0000"
109-25684;UMAREX00979;4000844435156;;15;125;50;"ASCO2-Walther P99 DAO";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5684_P99_DAO_links.jpg;"2024-11-18 19:25:36 UTC+0000"
109-25715;UMAREX00915;4000844442833;;11;46,00;50;"ASE -Walther P99 DAO";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5715_P99_DAO_links.jpg;"2024-11-13 14:01:29 UTC+0000"
109-25780;UMAREX25680;4000844455376;;3;159;50;"ASCO2-Ruger Super Hawk 6""";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5780_SuperHawk_links_ret.jpg;"2024-09-11 20:58:43 UTC+0000"
109-25782;UMAREX00884;4000844455536;;-37;44,00;50;"ASM-Heckler & Koch P30";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5782_P30_links_ret.jpg;"2024-09-27 20:50:22 UTC+0000"
109-25786;UMAREX00968;4000844462466;;22;162;50;"ASCO2-Heckler & Koch MP5 K";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5786_MP5K_links_ret.jpg;"2024-05-24 14:22:36 UTC+0000"
109-25795;UMAREX00875;4000844487742;;66;28,00;50;"ASM-Beretta M9 World Defender";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2.5795_M9_links_ret.jpg;"2024-11-18 19:25:36 UTC+0000"
109-25796;UMAREX00901;4000844486639;;20;46,00;50;"ASE-Beretta M92FS";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/2.5796_Mod.92FS_links_ret.jpg;"2024-11-15 14:06:23 UTC+0000"
109-25798;UMAREX00938;4000844488886;;1;270,00;50;"ASG -Beretta M9 6mm";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5798_M9_links_ret.jpg;"2024-10-07 19:14:12 UTC+0000"
109-25874;UMAREX00969;4000844529510;;39;111;50;"ASCO2-Legend P08";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5874_P.08_links.jpg;"2024-11-08 14:48:45 UTC+0000"
109-25878;UMAREX00876;4000844561558;;15;45,00;50;"ASM-Browning 1911 HME";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5878_Browning_1911_links.jpg;"2024-11-15 14:06:24 UTC+0000"
109-25886;UMAREX00897;4000844566171;;1;55,00;50;"ASM-Walther PPQ";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5196_PPQ_links.jpg;"2024-11-11 14:44:19 UTC+0000"
109-25887;UMAREX00874;4000844566188;;13;50,00;50;"ASM-Beretta M92FS HME";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2.5887_MOD.92FS_links_ret.jpg;"2024-11-13 20:53:35 UTC+0000"
109-25891;UMAREX00895;4000844561787;;23;33,00;50;"ASM-Walther P22Q";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5891_P22Q_links_ret.jpg;"2024-09-27 20:50:21 UTC+0000"
109-25912;UMAREX00873;4000844490667;;28;33,00;50;"ASM-Beretta 90two";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/2.5912_90two_links_mitKappe_ret.jpg;"2024-10-28 13:03:28 UTC+0000"
109-25913;UMAREX00955;4000844490681;;27;93;50;"ASCO2-Beretta 90two";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/2.5912_90two_links_mitKappe_ret.jpg;"2024-10-09 20:49:59 UTC+0000"
109-25926;UMAREX00886;4000844492111;;-6;44,00;50;"ASM-Heckler & Koch USP";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5926_USP_links.jpg;"2024-11-18 19:25:36 UTC+0000"
109-25931X;UMAREX00922;4000844502094;;46;246,00;50;"ASE HK G36C Sportline";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5931X_G36C_links_ret.jpg;"2024-10-18 13:48:15 UTC+0000"
109-25932X;UMAREX00920C;4000844502117;;2;246,00;50;"ASE HK UMP Sportline";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2.5932X_UMP_links_ret.jpg;"2024-11-12 13:28:48 UTC+0000"
109-25947;UMAREX00911;4000844508300;;17;185,00;50;"ASE-HK 416 CQB";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/2.5947_HK416_kurzerSchaft_links_ret.jpg;"2024-11-15 14:06:25 UTC+0000"
109-25955;UMAREX00961;4000844558701;;6;198;50;"ASCO2-Elite Force 1911 TAC";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5955_EF_1911_Tac_links_ret.jpg;"2024-09-27 14:43:11 UTC+0000"
109-25958;UMAREX00960;4000844524546;;14;70;50;"ASCO2-Combat Zone COP SK";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5958_COP_SK_links_ret.jpg;"2024-11-15 14:06:26 UTC+0000"
109-25966;UMAREX00952;#N/D;;71;187,00;50;"ASG-Walther PPQ M2";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5966_PPQ_M2_links_ret.jpg;"2024-10-30 12:36:43 UTC+0000"
109-25970X;UMAREX009459;4000844559890;;43;430,00;50;"ASG-Heckler & Koch MP7";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5970X_MP7A1_links.jpg;"2024-11-18 13:05:28 UTC+0000"
109-25975;UMAREX00903;4000844569486;;5;173,00;50;"ASE<05-Beretta M92 A1 Tactical";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5975_1.jpg;"2024-11-13 14:01:29 UTC+0000"
109-25976;UMAREX00906;#N/D;;15;173,00;50;"ASE -HK USP Tactical";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5976_USP_Tactical_links_ret.jpg;"2024-08-18 20:33:51 UTC+0000"
109-25978;UMAREX00967;4000844572974;;11;93;50;"ASCO2-Heckler & Koch 45";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5978_HK45_links_ret.jpg;"2024-11-04 13:32:15 UTC+0000"
109-25985X;UMAREX00949;4000844573704;;7;825,00;50;"ASG-Heckler & Koch 417D-VCF";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5985X_HK_417D_links_ret.jpg;"2024-11-15 14:06:24 UTC+0000"
109-25994;UMAREX00956;4000844587602;;11;89;50;"ASCO2-Beretta 92FS";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5994_Beretta_Mod.92FS_links_ret.jpg;"2024-11-15 14:06:25 UTC+0000"
109-25996;UMAREX00883;4000844575760;;72;44,00;50;"ASM-Heckler & Koch USP Compact";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/2.5996_1.jpg;"2024-11-18 13:05:29 UTC+0000"
109-25999;UMAREX00877;4000844576361;;-80;28,00;50;"ASM-Combat Zone 19Eleven";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5999_1.jpg;"2024-11-14 12:15:34 UTC+0000"
109-26124;UMAREX00885;4000844626134;;13;45,00;50;"ASM-Heckler & Koch VP9";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6124_VP9_links.jpg;"2024-11-13 14:01:29 UTC+0000"
109-26237;UX26237;#N/D;;3;1232;50;"ASE-HK M110 A1";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/1/26237.jpg;"2024-09-27 14:43:11 UTC+0000"
109-26300;UMAREX00910;#N/D;;4;216,00;50;"ASE-HK 36C IDZ Advance";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/2.6300_1.jpg;"2024-08-18 20:33:53 UTC+0000"
109-26302;UMAREX00958;4000844612465;;6;159;50;"ASCO2-Beretta  APX";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/2.6302_APX_links_ret.jpg;"2024-11-15 14:06:26 UTC+0000"
109-26311;UMAREX00908;4000844585547;;22;216,00;50;"ASE-HK MP5 A5 EBB";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2.6311_MP5A5_links_ret.jpg;"2024-10-25 13:52:27 UTC+0000"
109-26334;UMAREX26334;4000844612717;;8;234,00;50;"ASG-Heckler & Koch VP9";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/2.6334_VP9_links.jpg;"2024-11-13 14:01:29 UTC+0000"
109-26337-1;UMAREX00962;4000844613585;;8;222;50;"ASCO2-Elite Force Race Gun";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6337-1_RaceGun_CompetitionII_links_ret.jpg;"2024-11-14 12:15:34 UTC+0000"
109-26356;UMAREX00964;4000844627582;;28;209;50;"ASCO2-Heckler & Koch USP";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6356_USP_links_ret.jpg;"2024-11-11 20:57:07 UTC+0000"
109-26365;UMAREX00942;4000844628855;;8;248,00;50;"ASG-Heckler & Koch 45";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2_6365_HK45_links_ret.jpg;"2024-09-02 12:32:42 UTC+0000"
109-26366;UMAREX00944;4000844628879;;6;234,00;50;"ASG-Heckler & Koch VP9 Tactical";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/2.6366_VP9_links_ret.jpg;"2024-09-04 20:14:17 UTC+0000"
109-26372X;UMAREX00929;4000844606464;;1;725,00;50;"ASE05-Heckler & Koch 416 D V2";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6372X_416_links_ret.jpg;"2024-04-26 14:14:47 UTC+0000"
109-26373X;UMAREX00927;;;0;630,00;50;;"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.5954_416C_links_auf_ret.jpg;"2023-10-02 18:45:34 UTC+0000"
109-26384X;UMAREX00948;4000844629005;;8;830;50;"ASG-Heckler & Koch 416 A5";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6384_416A5_links_ret.jpg;"2023-10-02 18:45:35 UTC+0000"
109-26388;UMAREX26388;4000844649140;;0;369;50;"ASCO2-Cowboy Rifle";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2_6388_CowboyRifle_links_ret.jpg;"2024-10-25 13:52:27 UTC+0000"
109-26391X;UMAREX26391X;4000844650580;;10;885,00;50;"ASE-HK 416 A5 Negra";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2.6391X_H%26K_416_A5.jpg;"2024-03-26 13:28:17 UTC+0000"
109-26392X;UMAREX26392X;4000844650603;;51;885,00;50;"ASE-HK 416 A5 RAL";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6392X_HK416A5_links_ret.jpg;"2024-03-26 13:28:18 UTC+0000"
109-26393X;UMAREX26393X;4000844650634;;8;688,00;50;"ASE -HK MP7 A1 SWAT";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2.6393X_MP7_links.jpg;"2024-06-03 19:16:34 UTC+0000"
109-26395X;UMAREX26395;4000844654410;;2;895,00;50;"ASG-Heckler & Koch G3";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6395X_G3_links_ret.jpg;"2024-11-15 14:06:23 UTC+0000"
109-26396;UX26396;4000844664969;;5;223;50;"ASCO2-Beretta M9A3 FM FDE";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/2_6396_M9A3_links_ret.jpg;"2024-11-12 13:28:50 UTC+0000"
109-26408;UMAREX00874;4000844647023;;-1;42,00;50;"ASM-Beretta M92FS PSS";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/2.5887_MOD.92FS_links_ret.jpg;"2024-07-19 12:15:38 UTC+0000"
109-26410;UMAREX26410;4000844647221;;25;209,00;50;"ASG-Glock 42";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6410_42_persp.jpg;"2024-11-12 13:28:49 UTC+0000"
109-26411;UMAREX26411;4000844647245;;100;234,00;50;"ASG-Glock 17 Gen4";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6411_links_ret.jpg;"2024-11-15 14:06:23 UTC+0000"
109-26412;UMAREX26412;4000844647269;;37;234,00;50;"ASG-Glock 17 Metal";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6412_17_links.jpg;"2024-11-05 20:53:05 UTC+0000"
109-26413;UMAREX26413;4000844647276;;10;234,00;50;"ASG-Glock 19";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/2.6413_19_links.jpg;"2024-11-15 20:19:41 UTC+0000"
109-26414;UMAREX26414;4000844647290;;15;344;50;"ASCO2-Glock 17 de Luxe";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2.6414_17DX_links.jpg;"2024-10-02 18:53:00 UTC+0000"
109-26415;UMAREX26415;4000844647306;;28;234;50;"ASCO2-Glock 17 Gen 4 /25";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6415_-_Glock_17_Gen4.jpg;"2024-10-02 18:53:02 UTC+0000"
109-26417;UMAREX26417;4000844647344;;9;360;50;"ASCO2-Glock 34 Gen 4 De Luxe";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6417_-_Glock_34_Gen4_Deluxe.jpg;"2024-11-14 12:15:33 UTC+0000"
109-26418;UMAREX26418;4000844647627;;13;137;50;"ASCO2-Glock 19";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6418_19_links.jpg;"2024-11-05 20:53:06 UTC+0000"
109-26419X;UMAREX26419X;4000844661111;;16;258,00;50;"ASG-Glock 18C";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2.6419X_18C_links_ret.jpg;"2024-11-14 18:54:14 UTC+0000"
109-26422;UMAREX26422;4000844627759;;5;171;50;"ASCO2-Heckler & Koch VP9";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2.6422_-_Heckler_%26_Koch_VP9.jpg;"2024-10-24 12:31:53 UTC+0000"
109-26427;UMAREX26427;4000844647818;;12;137;50;"ASCO2-Glock 22 Gen 4";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2_6427_22Gen4_links_glock.jpg;"2024-11-15 14:06:23 UTC+0000"
109-26428;UMAREX26428;4000844647832;;33;187;50;"ASCO2-Glock 17";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2_6428_17_glock_IZQ.jpg;"2024-10-28 13:03:25 UTC+0000"
109-26434;UMAREX26434;4000844648235;;4;234;50;"ASCO2-Glock 17 Gen 4 /18";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/3/2.6434_-_Glock_17_Gen4.jpg;"2024-04-03 17:45:23 UTC+0000"
109-26435;UMAREX26435;4000844657725;;16;198;50;"ASCO2-Glock 19X";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2.6435_19X_links_ret.jpg;"2024-11-14 12:15:33 UTC+0000"
109-26438;UMAREX26438;4000844658210;;3;248,00;50;"ASG-Heckler & Koch P8 A1";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2.6438_P8A1_links.jpg;"2024-02-13 20:08:30 UTC+0000"
109-26439;UMAREX26439;4000844659927;;11;198;50;"ASCO2-Glock 17 Gen 5";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2_6439_17Gen5_links.jpg;"2024-10-21 12:40:20 UTC+0000"
109-26446;UMAREX26446;4000844707390;;64;82;50;ASCO2-H8R;"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2_6446_H8R_links_ret.jpg;"2024-10-18 13:48:15 UTC+0000"
109-26447;UMAREX26447;4000844663849;;7;114;50;"ASCO2-Smith & Wesson MP R8";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/26447_MP_R8_links_ret.jpg;"2024-10-25 13:52:27 UTC+0000"
109-26448;UMAREX26448;4000844663818;;5;187;50;"ASCO2-Smith & Wesson MP40 TS";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/26448_MP40TS_links.jpg;"2024-09-30 20:10:38 UTC+0000"
109-26449;UX26449;4000844663931;;5;209;50;"ASCO2-S&W M29 3""- 6 mm M12";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/2_6449_M29_links.jpg;"2024-05-07 14:34:09 UTC+0000"
109-26452;UMAREX26452;4000844664006;;4;246,00;50;"ASG-Smith & Wesson M&P9- PC";"109Aires Suave Soft";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/2/26452_MP9PerformanceCenter_links.jpg;"2024-03-27 14:26:23 UTC+0000"
